3, 290, 87, 3, 2;
4, 105, 13, 3, 2;
3, 769, 16, 3, 2;
3, 394, 69, 3, 2;
1, 255, 10, 3, 2;
3, 970, 9, 3, 2;
1, 70, 50, 3, 2;
1, 582, 9, 3, 2;
4, 141, 48, 3, 2;
2, 97, 81, 3, 2;
3, 507, 44, 3, 2;
2, 510, 91, 3, 2;
4, 691, 32, 3, 2;
2, 843, 13, 3, 2;
2, 980, 13, 3, 2;
3, 361, 100, 3, 2;
3, 415, 30, 3, 2;
3, 821, 60, 3, 2;
2, 397, 89, 3, 2;
4, 706, 75, 3, 2;
2, 939, 1, 3, 2;
4, 349, 95, 3, 2;
2, 27, 88, 3, 2;
2, 245, 7, 3, 2;
1, 447, 71, 3, 2;
4, 478, 56, 3, 2;
2, 503, 18, 3, 2;
2, 258, 27, 3, 2;
3, 952, 42, 3, 2;
3, 783, 17, 3, 2;
4, 577, 37, 3, 2;
2, 132, 76, 3, 2;
1, 886, 77, 3, 2;
3, 698, 79, 3, 2;
2, 911, 42, 3, 2;
2, 171, 43, 3, 2;
4, 398, 14, 3, 2;
1, 141, 18, 3, 2;
3, 740, 58, 3, 2;
3, 399, 12, 3, 2;
3, 89, 84, 3, 2;
2, 19, 78, 3, 3;
3, 8, 16, 3, 3;
2, 13, 38, 3, 3;
4, 17, 23, 3, 3;
2, 5, 89, 3, 3;
2, 12, 98, 3, 3;
4, 9, 57, 3, 3;
2, 3, 25, 3, 3;
3, 9, 23, 3, 3;
1, 12, 23, 3, 3;
1, 10, 41, 3, 3;
4, 8, 17, 3, 3;
1, 18, 27, 3, 3;
4, 2, 4, 3, 3;
1, 12, 1, 3, 3;
1, 15, 16, 3, 3;
3, 12, 32, 3, 3;
3, 4, 11, 3, 3;
2, 19, 43, 3, 3;
1, 8, 17, 3, 3;
3, 19, 66, 3, 3;
2, 16, 20, 3, 3;
3, 4, 74, 3, 3;
1, 15, 92, 3, 3;
4, 6, 57, 3, 3;
1, 16, 60, 3, 3;
4, 9, 32, 3, 3;
4, 1, 46, 3, 3;
1, 14, 80, 3, 3;
1, 13, 61, 3, 3;
3, 11, 89, 3, 3;
2, 16, 54, 3, 3;
3, 2, 99, 3, 3;
1, 15, 4, 3, 3;
4, 12, 22, 3, 3;
2, 9, 17, 3, 3;
3, 11, 84, 3, 3;
4, 12, 8, 3, 3;
2, 7, 14, 3, 3;
3, 3, 45, 3, 3;
4, 19, 72, 3, 3;
2, 15, 79, 3, 3;
2, 17, 60, 3, 3;
4, 18, 8, 3, 3;
3, 18, 48, 3, 3;
3, 5, 53, 3, 3;
3, 3, 86, 3, 3;
4, 17, 89, 3, 3;
4, 12, 74, 3, 3;
2, 19, 67, 3, 3;
2, 13, 34, 3, 3;
3, 3, 25, 3, 3;
3, 15, 3, 3, 3;
4, 13, 29, 3, 3;
1, 2, 64, 3, 3;
4, 12, 80, 3, 3;
1, 11, 53, 3, 3;
2, 16, 68, 3, 3;
2, 11, 98, 3, 3;
4, 19, 11, 3, 3;
2, 2, 4, 3, 3;
2, 12, 10, 3, 3;
4, 14, 63, 3, 3;
4, 13, 63, 3, 3;
1, 10, 19, 3, 3;
4, 15, 11, 3, 3;
1, 11, 81, 3, 3;
1, 10, 6, 3, 3;
4, 12, 71, 3, 3;
2, 1, 42, 3, 3;
1, 3, 81, 3, 3;
3, 9, 52, 3, 3;
4, 9, 67, 3, 3;
2, 6, 59, 3, 3;
3, 11, 61, 3, 3;
3, 7, 37, 3, 3;
4, 9, 87, 3, 3;
1, 14, 51, 3, 3;
2, 7, 23, 3, 3;
3, 3, 91, 3, 3;
1, 18, 98, 3, 3;
2, 15, 99, 3, 3;
1, 13, 70, 3, 3;
2, 4, 17, 3, 3;
2, 7, 88, 3, 3;
1, 5, 9, 3, 3;
2, 16, 33, 3, 3;
3, 11, 2, 3, 3;
4, 6, 89, 3, 3;
3, 19, 39, 3, 3;
1, 13, 10, 3, 3;
4, 11, 76, 3, 3;
2, 14, 41, 3, 3;
3, 13, 88, 3, 3;
1, 15, 6, 3, 3;
3, 16, 37, 3, 3;
4, 19, 74, 3, 3;
4, 15, 33, 3, 3;
1, 8, 45, 3, 3;
3, 5, 19, 3, 3;
1, 8, 52, 3, 3;
3, 12, 17, 3, 3;
1, 3, 69, 3, 3;
3, 19, 2, 3, 3;
2, 2, 14, 3, 3;
1, 9, 70, 3, 3;
4, 18, 68, 3, 3;
4, 7, 50, 3, 3;
2, 9, 32, 3, 3;
2, 19, 86, 3, 3;
3, 10, 28, 3, 3;
1, 10, 71, 3, 3;
3, 2, 85, 3, 3;
3, 19, 30, 3, 3;
2, 17, 30, 3, 3;
3, 7, 91, 3, 3;
3, 6, 85, 3, 3;
3, 11, 10, 3, 3;
4, 9, 18, 3, 3;
1, 7, 96, 3, 3;
2, 1, 52, 3, 3;
3, 19, 73, 3, 3;
4, 11, 93, 3, 3;
2, 15, 12, 3, 3;
1, 19, 65, 3, 3;
1, 5, 4, 3, 3;
3, 3, 92, 3, 3;
4, 4, 93, 3, 3;
2, 2, 54, 3, 3;
2, 17, 18, 3, 3;
1, 12, 65, 3, 3;
2, 5, 13, 3, 3;
4, 17, 9, 3, 3;
4, 3, 71, 3, 3;
4, 6, 61, 3, 3;
2, 1, 81, 3, 3;
1, 14, 15, 3, 3;
4, 2, 59, 3, 3;
4, 13, 81, 3, 3;
2, 12, 67, 3, 3;
1, 2, 5, 3, 3;
2, 7, 82, 3, 3;
2, 2, 97, 3, 3;
1, 4, 56, 3, 3;
1, 19, 28, 3, 3;
4, 18, 85, 3, 3;
4, 5, 61, 3, 3;
2, 15, 41, 3, 3;
2, 18, 78, 3, 3;
1, 8, 62, 3, 3;
1, 5, 20, 3, 3;
4, 17, 99, 3, 3;
4, 17, 19, 3, 3;
3, 19, 12, 3, 3;
1, 4, 49, 3, 3;
4, 19, 67, 3, 3;
2, 10, 39, 3, 3;
3, 5, 2, 3, 3;
4, 17, 10, 3, 3;
1, 18, 84, 3, 3;
1, 2, 63, 3, 3;
1, 18, 23, 3, 3;
1, 13, 17, 3, 3;
4, 3, 34, 3, 3;
2, 13, 22, 3, 3;
3, 7, 25, 3, 3;
4, 18, 82, 3, 3;
4, 19, 75, 3, 3;
2, 7, 53, 3, 3;
2, 14, 83, 3, 3;
4, 14, 54, 3, 3;
1, 14, 62, 3, 3;
4, 2, 2, 3, 3;
1, 14, 17, 3, 3;
1, 12, 18, 3, 3;
4, 19, 19, 3, 3;
2, 15, 90, 3, 3;
4, 4, 100, 3, 3;
3, 2, 16, 3, 3;
4, 14, 5, 3, 3;
3, 15, 55, 3, 3;
1, 6, 57, 3, 3;
2, 7, 88, 3, 3;
4, 15, 95, 3, 3;
2, 19, 72, 3, 3;
1, 10, 46, 3, 3;
4, 10, 29, 3, 3;
4, 8, 23, 3, 3;
2, 12, 79, 3, 3;
1, 5, 72, 3, 3;
2, 14, 58, 3, 3;
4, 16, 71, 3, 3;
3, 4, 38, 3, 3;
2, 1, 87, 3, 3;
4, 1, 5, 3, 3;
1, 10, 50, 3, 3;
3, 13, 10, 3, 3;
3, 4, 23, 3, 3;
4, 17, 84, 3, 3;
2, 4, 25, 3, 3;
2, 338, 23, 1, 4;
1, 639, 32, 1, 4;
1, 149, 100, 1, 4;
4, 386, 11, 1, 4;
3, 724, 42, 1, 4;
2, 568, 6, 1, 4;
4, 628, 82, 1, 4;
1, 438, 67, 1, 4;
3, 942, 65, 1, 4;
3, 363, 49, 1, 4;
2, 679, 8, 1, 4;
3, 559, 2, 1, 4;
3, 981, 50, 1, 4;
2, 430, 72, 1, 4;
1, 80, 59, 1, 4;
1, 887, 9, 1, 4;
1, 224, 95, 1, 4;
2, 325, 70, 1, 4;
3, 217, 33, 1, 4;
4, 771, 2, 1, 4;
1, 705, 32, 1, 4;
1, 451, 3, 1, 4;
2, 534, 20, 1, 4;
2, 3, 81, 1, 4;
3, 593, 14, 1, 4;
2, 340, 97, 1, 4;
3, 294, 95, 1, 4;
4, 198, 41, 1, 4;
4, 670, 84, 1, 4;
2, 234, 53, 1, 4;
4, 55, 24, 1, 4;
2, 472, 33, 1, 4;
2, 323, 25, 1, 4;
4, 254, 4, 1, 4;
4, 455, 43, 1, 4;
4, 598, 94, 1, 4;
1, 250, 100, 1, 4;
2, 96, 42, 1, 4;
2, 88, 87, 1, 4;
1, 396, 31, 1, 4;
1, 272, 61, 1, 4;
4, 931, 69, 1, 4;
3, 651, 85, 1, 4;
4, 438, 100, 1, 4;
4, 666, 42, 1, 4;
1, 212, 97, 1, 4;
1, 603, 84, 1, 4;
4, 260, 81, 1, 4;
1, 572, 71, 1, 4;
3, 342, 99, 1, 4;
1, 752, 27, 1, 4;
4, 45, 84, 1, 4;
4, 596, 89, 1, 4;
1, 710, 99, 1, 4;
1, 702, 71, 1, 4;
2, 608, 53, 1, 4;
4, 808, 48, 1, 4;
2, 863, 26, 1, 4;
2, 56, 31, 1, 4;
2, 142, 77, 1, 4;
1, 977, 11, 1, 4;
3, 192, 100, 1, 4;
2, 287, 24, 1, 4;
4, 670, 41, 1, 4;
3, 132, 71, 1, 4;
4, 241, 64, 1, 4;
3, 839, 78, 1, 4;
4, 121, 20, 1, 4;
1, 219, 61, 1, 4;
3, 344, 5, 1, 4;
1, 509, 18, 1, 4;
3, 723, 56, 1, 4;
3, 349, 76, 1, 4;
4, 627, 1, 1, 4;
3, 900, 50, 1, 4;
3, 465, 89, 1, 4;
3, 962, 16, 1, 4;
1, 965, 86, 1, 4;
1, 805, 14, 1, 4;
1, 119, 76, 1, 4;
3, 59, 4, 1, 4;
2, 148, 88, 1, 4;
3, 383, 11, 1, 4;
1, 672, 61, 1, 4;
4, 42, 26, 1, 4;
3, 118, 90, 1, 4;
1, 367, 9, 1, 4;
1, 802, 92, 1, 4;
4, 887, 78, 1, 4;
3, 212, 13, 1, 4;
3, 879, 12, 1, 4;
1, 513, 83, 1, 4;
2, 736, 37, 1, 4;
3, 937, 29, 1, 4;
1, 989, 89, 1, 4;
1, 733, 41, 1, 4;
2, 823, 2, 1, 4;
2, 357, 61, 1, 4;
3, 459, 81, 1, 4;
3, 137, 61, 1, 4;
4, 4, 17, 1, 4;
1, 291, 84, 1, 4;
4, 118, 30, 1, 4;
4, 967, 42, 1, 4;
3, 727, 94, 1, 4;
2, 810, 4, 1, 4;
2, 156, 24, 1, 4;
1, 234, 70, 1, 4;
4, 556, 23, 1, 4;
4, 261, 80, 1, 4;
1, 652, 7, 1, 4;
1, 823, 1, 1, 4;
2, 141, 9, 1, 4;
1, 846, 93, 1, 4;
1, 171, 37, 1, 4;
2, 241, 66, 1, 4;
1, 985, 60, 1, 4;
4, 246, 27, 1, 4;
3, 531, 68, 1, 4;
4, 267, 28, 1, 4;
4, 256, 13, 1, 4;
3, 324, 15, 1, 4;
1, 992, 19, 1, 4;
2, 843, 87, 1, 4;
1, 81, 72, 1, 4;
1, 298, 60, 1, 4;
3, 44, 93, 1, 4;
4, 502, 20, 1, 4;
2, 345, 78, 1, 4;
1, 555, 88, 1, 4;
1, 726, 87, 1, 4;
3, 267, 51, 1, 4;
4, 18, 85, 1, 4;
1, 919, 43, 1, 4;
4, 841, 19, 1, 4;
2, 257, 5, 1, 4;
1, 398, 36, 1, 4;
1, 590, 38, 1, 4;
4, 994, 74, 1, 4;
4, 849, 71, 1, 4;
1, 643, 10, 1, 4;
1, 584, 97, 1, 4;
1, 409, 9, 1, 4;
3, 264, 71, 1, 4;
3, 82, 83, 1, 4;
1, 661, 66, 1, 4;
1, 47, 72, 1, 4;
4, 166, 93, 1, 4;
4, 733, 14, 1, 4;
3, 575, 77, 1, 4;
1, 111, 84, 1, 4;
2, 227, 90, 1, 4;
1, 483, 34, 1, 4;
3, 675, 19, 1, 4;
1, 96, 1, 1, 4;
1, 298, 42, 1, 4;
2, 367, 95, 1, 4;
4, 569, 66, 1, 4;
3, 946, 70, 1, 4;
4, 139, 78, 1, 4;
1, 3, 76, 1, 4;
1, 405, 54, 1, 4;
3, 76, 12, 1, 4;
4, 331, 24, 1, 4;
4, 83, 39, 1, 4;
3, 283, 3, 1, 4;
3, 148, 98, 1, 4;
3, 599, 24, 1, 4;
4, 391, 71, 1, 4;
3, 283, 47, 1, 4;
2, 577, 95, 1, 4;
1, 217, 63, 1, 4;
2, 578, 7, 1, 4;
4, 777, 79, 1, 4;
4, 519, 6, 1, 4;
1, 7, 13, 1, 4;
1, 233, 39, 1, 4;
4, 1, 77, 1, 4;
2, 568, 87, 1, 4;
4, 329, 18, 1, 4;
1, 78, 97, 1, 4;
2, 272, 28, 1, 4;
3, 289, 38, 1, 4;
3, 610, 88, 1, 4;
2, 809, 87, 1, 4;
4, 532, 10, 1, 4;
3, 466, 70, 1, 4;
2, 99, 47, 1, 4;
1, 306, 1, 1, 4;
1, 651, 61, 1, 4;
2, 687, 33, 1, 4;
1, 87, 90, 1, 4;
3, 794, 71, 1, 4;
3, 800, 62, 1, 4;
1, 620, 18, 1, 4;
2, 93, 42, 1, 4;
4, 457, 28, 1, 4;
2, 237, 4, 1, 4;
4, 998, 78, 1, 4;
3, 56, 83, 1, 4;
1, 197, 19, 2, 1;
2, 273, 86, 2, 1;
2, 273, 3, 2, 1;
1, 635, 1, 2, 1;
2, 295, 32, 2, 1;
1, 778, 22, 2, 1;
4, 438, 58, 2, 1;
2, 917, 35, 2, 1;
2, 874, 68, 2, 1;
3, 413, 39, 2, 1;
1, 941, 34, 2, 1;
3, 950, 27, 2, 1;
2, 792, 35, 2, 1;
4, 937, 71, 2, 1;
4, 992, 55, 2, 1;
4, 470, 12, 2, 1;
4, 457, 3, 2, 1;
4, 161, 30, 2, 1;
2, 439, 53, 2, 1;
3, 578, 25, 2, 1;
3, 459, 45, 2, 1;
2, 954, 99, 2, 1;
4, 305, 43, 2, 1;
2, 518, 27, 2, 1;
3, 365, 93, 2, 1;
3, 456, 91, 2, 1;
4, 402, 56, 2, 1;
2, 321, 15, 2, 1;
3, 61, 16, 2, 1;
4, 415, 10, 2, 1;
4, 118, 95, 2, 1;
3, 596, 38, 2, 1;
1, 341, 85, 2, 1;
2, 252, 12, 2, 1;
2, 490, 27, 2, 1;
2, 858, 75, 2, 1;
1, 189, 30, 2, 1;
2, 612, 26, 2, 1;
4, 171, 34, 2, 1;
1, 76, 64, 2, 1;
2, 73, 57, 2, 1;
4, 569, 17, 2, 1;
1, 128, 1, 2, 1;
2, 453, 65, 2, 1;
3, 856, 57, 2, 1;
4, 563, 43, 2, 1;
4, 664, 52, 2, 1;
1, 923, 44, 2, 1;
2, 958, 62, 2, 1;
4, 925, 91, 2, 1;
2, 812, 63, 2, 1;
3, 416, 11, 2, 1;
4, 619, 56, 2, 1;
4, 934, 76, 2, 1;
3, 439, 77, 2, 1;
1, 607, 20, 2, 1;
3, 77, 20, 2, 1;
1, 540, 3, 2, 1;
1, 586, 42, 2, 1;
1, 740, 27, 2, 1;
1, 117, 7, 2, 1;
3, 944, 5, 2, 1;
4, 286, 27, 2, 1;
4, 285, 91, 2, 1;
3, 216, 44, 2, 1;
3, 990, 85, 2, 1;
2, 115, 22, 2, 1;
4, 599, 84, 2, 1;
4, 602, 95, 2, 1;
1, 541, 50, 2, 1;
1, 320, 51, 2, 1;
2, 178, 23, 2, 1;
1, 155, 75, 2, 1;
4, 243, 24, 2, 1;
3, 631, 13, 2, 1;
4, 681, 36, 2, 1;
1, 87, 31, 2, 1;
4, 335, 70, 2, 1;
2, 993, 18, 2, 1;
3, 379, 70, 2, 1;
1, 631, 22, 2, 1;
4, 355, 44, 2, 1;
2, 202, 32, 2, 1;
3, 32, 96, 2, 1;
1, 99, 21, 2, 1;
3, 550, 99, 2, 1;
3, 597, 19, 2, 1;
4, 393, 44, 2, 1;
1, 259, 97, 2, 1;
1, 875, 7, 2, 1;
4, 367, 7, 2, 1;
4, 234, 12, 2, 1;
2, 111, 88, 2, 1;
2, 169, 74, 2, 1;
3, 502, 86, 2, 1;
1, 331, 34, 2, 1;
3, 156, 94, 2, 1;
4, 242, 23, 2, 1;
2, 676, 45, 2, 1;
4, 477, 80, 2, 1;
4, 919, 76, 2, 1;
2, 259, 88, 2, 1;
1, 835, 63, 2, 1;
2, 717, 83, 2, 1;
4, 669, 33, 2, 1;
1, 924, 89, 2, 1;
2, 143, 54, 2, 1;
1, 832, 54, 2, 1;
4, 674, 25, 2, 1;
1, 970, 85, 2, 1;
3, 705, 59, 2, 1;
1, 458, 79, 2, 1;
1, 543, 57, 2, 1;
3, 447, 11, 2, 1;
2, 80, 82, 2, 1;
4, 806, 90, 2, 1;
2, 638, 37, 2, 1;
4, 526, 45, 2, 1;
3, 836, 14, 2, 1;
4, 484, 92, 2, 1;
1, 250, 29, 2, 1;
2, 948, 86, 2, 1;
2, 994, 25, 2, 1;
3, 525, 32, 2, 1;
2, 264, 48, 2, 1;
2, 49, 51, 2, 1;
2, 717, 42, 2, 1;
3, 137, 73, 2, 1;
2, 700, 26, 2, 1;
1, 539, 59, 2, 1;
1, 804, 5, 2, 1;
1, 662, 51, 2, 1;
3, 482, 59, 2, 1;
2, 877, 59, 2, 1;
2, 851, 66, 2, 1;
1, 69, 77, 2, 1;
4, 556, 15, 2, 1;
1, 323, 9, 2, 1;
1, 97, 84, 2, 1;
2, 118, 6, 2, 1;
4, 730, 21, 2, 1;
4, 106, 27, 2, 1;
2, 402, 32, 2, 1;
3, 443, 1, 2, 1;
3, 506, 3, 2, 1;
1, 927, 79, 2, 1;
2, 618, 37, 2, 1;
2, 157, 14, 2, 1;
1, 30, 98, 2, 1;
1, 538, 31, 2, 1;
4, 212, 38, 2, 1;
2, 754, 81, 2, 1;
1, 876, 88, 2, 1;
4, 626, 86, 2, 1;
2, 821, 3, 2, 1;
3, 600, 50, 2, 1;
3, 600, 12, 2, 1;
4, 834, 25, 2, 1;
3, 83, 36, 2, 1;
3, 630, 15, 2, 1;
1, 469, 23, 2, 1;
2, 403, 100, 2, 1;
2, 565, 10, 2, 1;
2, 139, 31, 2, 1;
4, 47, 85, 2, 1;
4, 139, 87, 2, 1;
3, 387, 28, 2, 1;
3, 202, 55, 2, 1;
4, 11, 16, 2, 1;
3, 482, 68, 2, 1;
3, 330, 12, 2, 1;
2, 680, 9, 2, 1;
1, 243, 8, 2, 1;
4, 711, 73, 2, 1;
1, 329, 28, 2, 1;
3, 84, 73, 2, 1;
4, 579, 40, 2, 1;
3, 384, 39, 2, 1;
1, 116, 21, 2, 1;
1, 458, 91, 2, 1;
3, 994, 60, 2, 1;
3, 610, 68, 2, 1;
1, 679, 3, 2, 1;
1, 470, 28, 2, 1;
3, 968, 19, 2, 1;
2, 946, 46, 2, 1;
4, 724, 64, 2, 1;
3, 291, 21, 2, 1;
4, 223, 75, 2, 1;
2, 308, 53, 2, 1;
1, 394, 19, 2, 1;
2, 752, 25, 2, 1;
4, 846, 13, 2, 1;
2, 816, 23, 2, 1;
3, 919, 19, 2, 1;
3, 465, 49, 2, 1;
4, 286, 60, 2, 1;
1, 75, 63, 2, 1;
1, 227, 90, 2, 1;
4, 986, 81, 2, 1;
