2, 19, 42, 3, 3;
1, 3, 1, 3, 3;
2, 4, 24, 3, 3;
3, 2, 79, 3, 3;
2, 5, 73, 3, 3;
1, 7, 42, 3, 3;
3, 4, 52, 3, 3;
2, 4, 40, 3, 3;
2, 12, 33, 3, 3;
2, 4, 6, 3, 3;
4, 13, 17, 3, 3;
3, 13, 86, 3, 3;
3, 18, 62, 3, 3;
2, 16, 7, 3, 3;
2, 14, 16, 3, 3;
2, 1, 77, 3, 3;
1, 7, 78, 3, 3;
2, 15, 30, 3, 3;
4, 15, 79, 3, 3;
1, 14, 78, 3, 3;
4, 11, 20, 3, 3;
2, 16, 54, 3, 3;
3, 1, 27, 3, 3;
4, 11, 45, 3, 3;
1, 2, 10, 3, 3;
1, 17, 82, 3, 3;
4, 15, 61, 3, 3;
1, 3, 55, 3, 3;
4, 5, 66, 3, 3;
2, 18, 64, 3, 3;
2, 17, 68, 3, 3;
3, 3, 49, 3, 3;
3, 14, 32, 3, 3;
2, 17, 89, 3, 3;
1, 13, 3, 3, 3;
3, 11, 85, 3, 3;
4, 6, 52, 3, 3;
2, 8, 8, 3, 3;
2, 4, 28, 3, 3;
1, 12, 12, 3, 3;
2, 7, 79, 3, 3;
1, 16, 12, 3, 3;
4, 5, 74, 3, 3;
4, 15, 98, 3, 3;
2, 7, 3, 3, 3;
2, 6, 60, 3, 3;
4, 1, 21, 3, 3;
1, 13, 99, 3, 3;
3, 13, 7, 3, 3;
2, 18, 30, 3, 3;
3, 8, 46, 3, 3;
3, 10, 97, 3, 3;
3, 867, 49, 1, 4;
3, 763, 83, 1, 4;
2, 658, 47, 1, 4;
4, 86, 100, 1, 4;
1, 967, 54, 1, 4;
1, 262, 43, 1, 4;
1, 719, 4, 1, 4;
2, 10, 27, 1, 4;
4, 612, 14, 1, 4;
3, 31, 49, 1, 4;
1, 46, 38, 1, 4;
3, 264, 87, 1, 4;
4, 331, 6, 1, 4;
3, 710, 62, 1, 4;
1, 724, 96, 1, 4;
1, 234, 97, 1, 4;
1, 177, 35, 1, 4;
4, 189, 45, 1, 4;
1, 257, 69, 1, 4;
3, 556, 52, 1, 4;
3, 300, 51, 1, 4;
3, 377, 28, 1, 4;
2, 971, 1, 1, 4;
2, 834, 52, 1, 4;
3, 336, 89, 1, 4;
1, 671, 32, 1, 4;
3, 914, 90, 1, 4;
3, 346, 79, 1, 4;
3, 779, 76, 1, 4;
2, 586, 68, 1, 4;
3, 190, 52, 1, 4;
3, 271, 39, 1, 4;
2, 109, 36, 1, 4;
2, 455, 54, 1, 4;
3, 191, 83, 1, 4;
3, 512, 68, 1, 4;
4, 650, 8, 1, 4;
4, 909, 33, 1, 4;
4, 245, 69, 1, 4;
2, 878, 56, 1, 4;
2, 309, 40, 1, 4;
3, 400, 20, 1, 4;
3, 576, 99, 1, 4;
4, 984, 23, 1, 4;
3, 369, 19, 1, 4;
3, 162, 62, 1, 4;
1, 413, 24, 1, 4;
2, 923, 22, 1, 4;
4, 117, 42, 1, 4;
1, 489, 72, 1, 4;
2, 290, 100, 1, 4;
4, 126, 98, 1, 4;
3, 982, 54, 1, 4;
3, 309, 52, 1, 4;
3, 272, 62, 1, 4;
1, 936, 9, 1, 4;
3, 924, 30, 1, 4;
2, 134, 53, 1, 4;
1, 763, 18, 1, 4;
4, 720, 9, 1, 4;
4, 511, 75, 1, 4;
4, 90, 98, 1, 4;
1, 477, 18, 1, 4;
3, 822, 61, 1, 4;
2, 311, 39, 1, 4;
1, 511, 97, 1, 4;
4, 557, 75, 1, 4;
3, 808, 55, 1, 4;
2, 929, 20, 1, 4;
3, 826, 52, 1, 4;
4, 703, 78, 1, 4;
3, 528, 64, 1, 4;
2, 410, 46, 1, 4;
1, 494, 30, 1, 4;
1, 595, 92, 1, 4;
1, 358, 52, 1, 4;
1, 682, 88, 1, 4;
4, 552, 67, 1, 4;
1, 876, 97, 1, 4;
2, 423, 20, 1, 4;
2, 289, 84, 1, 4;
1, 944, 85, 1, 4;
2, 899, 32, 1, 4;
1, 143, 63, 1, 4;
2, 391, 11, 1, 4;
3, 301, 11, 1, 4;
2, 549, 69, 1, 4;
3, 570, 69, 1, 4;
2, 926, 49, 1, 4;
3, 122, 8, 1, 4;
3, 687, 61, 1, 4;
3, 31, 92, 1, 4;
3, 550, 93, 1, 4;
1, 186, 35, 1, 4;
2, 637, 73, 1, 4;
3, 833, 12, 1, 4;
2, 317, 86, 1, 4;
2, 304, 17, 1, 4;
4, 431, 20, 1, 4;
2, 595, 68, 1, 4;
4, 718, 46, 1, 4;
3, 776, 4, 1, 4;
3, 280, 90, 1, 4;
4, 673, 8, 1, 4;
3, 444, 38, 1, 4;
3, 236, 68, 1, 4;
2, 475, 84, 1, 4;
4, 80, 21, 1, 4;
1, 91, 25, 1, 4;
4, 728, 1, 1, 4;
2, 848, 5, 1, 4;
3, 251, 31, 1, 4;
3, 467, 100, 1, 4;
2, 167, 18, 1, 4;
1, 172, 11, 1, 4;
4, 495, 63, 1, 4;
3, 764, 12, 1, 4;
2, 997, 12, 1, 4;
4, 323, 38, 1, 4;
3, 681, 28, 1, 4;
1, 763, 98, 1, 4;
4, 91, 32, 1, 4;
1, 408, 19, 1, 4;
2, 770, 78, 1, 4;
4, 216, 56, 1, 4;
3, 544, 94, 1, 4;
3, 398, 79, 1, 4;
1, 846, 20, 1, 4;
1, 425, 3, 1, 4;
3, 536, 48, 1, 4;
1, 285, 70, 1, 4;
4, 499, 82, 1, 4;
3, 112, 48, 1, 4;
1, 963, 63, 1, 4;
1, 802, 68, 1, 4;
1, 854, 72, 1, 4;
3, 49, 82, 1, 4;
4, 592, 25, 1, 4;
2, 464, 31, 1, 4;
1, 837, 55, 1, 4;
4, 70, 64, 1, 4;
3, 272, 94, 1, 4;
1, 788, 83, 1, 4;
4, 82, 27, 1, 4;
3, 433, 19, 1, 4;
3, 852, 71, 1, 4;
3, 70, 50, 1, 4;
3, 551, 60, 1, 4;
3, 975, 100, 1, 4;
3, 369, 98, 1, 4;
4, 981, 46, 1, 4;
3, 598, 7, 1, 4;
3, 83, 79, 1, 4;
1, 147, 5, 1, 4;
4, 73, 3, 1, 4;
2, 456, 60, 1, 4;
4, 629, 91, 1, 4;
2, 24, 36, 1, 4;
2, 750, 78, 1, 4;
3, 652, 95, 1, 4;
1, 5, 58, 1, 4;
3, 984, 40, 1, 4;
4, 862, 49, 1, 4;
4, 760, 62, 1, 4;
2, 450, 12, 1, 4;
4, 48, 29, 1, 4;
1, 235, 65, 1, 4;
2, 446, 61, 1, 4;
1, 200, 13, 1, 4;
4, 549, 84, 1, 4;
3, 887, 17, 1, 4;
3, 947, 16, 1, 4;
3, 75, 84, 1, 4;
3, 284, 68, 1, 4;
4, 44, 12, 1, 4;
1, 873, 98, 1, 4;
3, 803, 43, 1, 4;
1, 964, 89, 1, 4;
3, 920, 7, 1, 4;
2, 588, 59, 1, 4;
4, 877, 37, 1, 4;
4, 75, 13, 1, 4;
4, 885, 11, 1, 4;
2, 221, 45, 1, 4;
4, 405, 7, 1, 4;
1, 813, 35, 1, 4;
1, 287, 25, 1, 4;
3, 899, 51, 1, 4;
3, 303, 19, 1, 4;
2, 907, 48, 1, 4;
2, 491, 97, 1, 4;
3, 852, 99, 1, 4;
3, 185, 96, 1, 4;
4, 545, 31, 1, 4;
3, 560, 29, 1, 4;
4, 455, 49, 1, 4;
2, 646, 14, 1, 4;
4, 716, 48, 1, 4;
3, 701, 44, 1, 4;
4, 667, 17, 1, 4;
2, 820, 74, 2, 1;
2, 698, 26, 2, 1;
3, 73, 9, 2, 1;
3, 843, 14, 2, 1;
2, 140, 58, 2, 1;
3, 191, 7, 2, 1;
3, 467, 89, 2, 1;
1, 51, 86, 2, 1;
1, 591, 68, 2, 1;
3, 218, 83, 2, 1;
2, 997, 51, 2, 1;
4, 186, 100, 2, 1;
4, 384, 9, 2, 1;
4, 813, 11, 2, 1;
2, 477, 88, 2, 1;
2, 817, 100, 2, 1;
1, 111, 29, 2, 1;
4, 554, 80, 2, 1;
2, 786, 65, 2, 1;
1, 39, 27, 2, 1;
2, 701, 94, 2, 1;
3, 32, 45, 2, 1;
1, 385, 1, 2, 1;
2, 331, 18, 2, 1;
4, 304, 37, 2, 1;
3, 883, 79, 2, 1;
3, 462, 32, 2, 1;
4, 582, 4, 2, 1;
3, 519, 43, 2, 1;
1, 295, 54, 2, 1;
1, 817, 49, 2, 1;
4, 467, 60, 2, 1;
1, 92, 80, 2, 1;
3, 100, 39, 2, 1;
1, 229, 35, 2, 1;
3, 657, 81, 2, 1;
1, 347, 97, 2, 1;
2, 165, 54, 2, 1;
4, 779, 22, 2, 1;
3, 232, 25, 2, 1;
3, 365, 53, 2, 1;
3, 174, 96, 2, 1;
3, 554, 51, 2, 1;
2, 459, 88, 2, 1;
4, 564, 93, 2, 1;
2, 178, 53, 2, 1;
1, 921, 13, 2, 1;
4, 61, 62, 2, 1;
2, 769, 83, 2, 1;
4, 618, 58, 2, 1;
3, 12, 50, 2, 1;
3, 110, 97, 2, 1;
2, 853, 84, 2, 1;
3, 746, 1, 2, 1;
4, 492, 56, 2, 1;
3, 497, 84, 2, 1;
2, 34, 51, 2, 1;
2, 546, 3, 2, 1;
1, 793, 4, 2, 1;
2, 205, 59, 2, 1;
2, 118, 24, 2, 1;
4, 5, 5, 2, 1;
1, 70, 64, 2, 1;
1, 845, 62, 2, 1;
2, 37, 66, 2, 1;
2, 138, 91, 2, 1;
2, 258, 91, 2, 1;
4, 303, 97, 2, 1;
2, 71, 42, 2, 1;
1, 436, 24, 2, 1;
2, 983, 12, 2, 1;
3, 259, 35, 2, 1;
2, 821, 40, 2, 1;
4, 702, 73, 2, 1;
4, 872, 86, 2, 1;
1, 660, 2, 2, 1;
1, 277, 1, 2, 1;
2, 621, 2, 2, 1;
3, 381, 42, 2, 1;
3, 284, 37, 2, 1;
3, 662, 9, 2, 1;
4, 942, 43, 2, 1;
1, 90, 70, 2, 1;
2, 929, 68, 2, 1;
4, 668, 14, 2, 1;
1, 392, 5, 2, 1;
2, 386, 49, 2, 1;
3, 845, 11, 2, 1;
1, 66, 80, 2, 1;
2, 219, 37, 2, 1;
3, 471, 82, 2, 1;
4, 835, 91, 2, 1;
2, 348, 23, 2, 1;
4, 132, 97, 2, 1;
4, 919, 69, 2, 1;
4, 220, 72, 2, 1;
4, 299, 86, 2, 1;
4, 229, 84, 2, 1;
2, 611, 82, 2, 1;
1, 14, 21, 2, 1;
1, 658, 1, 2, 1;
1, 704, 77, 2, 1;
2, 798, 59, 2, 1;
2, 152, 48, 2, 1;
3, 7, 40, 2, 1;
2, 1000, 13, 2, 1;
1, 153, 4, 2, 1;
1, 648, 31, 2, 1;
1, 783, 15, 2, 1;
2, 699, 1, 2, 1;
1, 537, 89, 2, 1;
3, 357, 2, 2, 1;
2, 543, 34, 2, 1;
1, 593, 69, 2, 1;
2, 512, 14, 2, 1;
1, 892, 9, 2, 1;
4, 576, 58, 2, 1;
2, 305, 73, 2, 1;
1, 454, 56, 2, 1;
2, 640, 44, 2, 1;
4, 362, 22, 2, 1;
4, 887, 1, 2, 1;
1, 75, 28, 2, 1;
4, 758, 43, 2, 1;
4, 197, 29, 2, 1;
2, 36, 87, 2, 1;
2, 972, 92, 2, 1;
2, 10, 86, 2, 1;
2, 905, 49, 2, 1;
4, 472, 6, 2, 1;
1, 285, 11, 2, 1;
2, 331, 55, 2, 1;
2, 139, 23, 2, 1;
2, 577, 22, 2, 1;
2, 123, 48, 2, 1;
4, 100, 71, 2, 1;
2, 154, 90, 2, 1;
2, 69, 35, 2, 1;
3, 389, 58, 2, 1;
1, 100, 52, 2, 1;
3, 71, 15, 2, 1;
3, 121, 81, 2, 1;
2, 403, 45, 2, 1;
1, 555, 21, 2, 1;
4, 361, 46, 2, 1;
1, 288, 80, 2, 1;
1, 979, 33, 2, 1;
4, 121, 62, 2, 1;
1, 234, 43, 2, 1;
2, 656, 93, 2, 1;
3, 407, 94, 2, 1;
3, 628, 92, 2, 1;
4, 769, 6, 2, 1;
1, 63, 72, 2, 1;
4, 416, 21, 2, 1;
3, 461, 91, 2, 1;
2, 578, 69, 2, 1;
3, 170, 69, 2, 1;
4, 317, 51, 2, 1;
2, 426, 65, 2, 1;
2, 209, 60, 2, 1;
1, 242, 39, 2, 1;
4, 164, 42, 2, 1;
4, 690, 51, 2, 1;
3, 729, 85, 2, 1;
1, 7, 53, 2, 1;
1, 54, 41, 2, 1;
3, 535, 60, 2, 1;
3, 517, 86, 2, 1;
4, 342, 33, 2, 1;
4, 763, 96, 2, 1;
1, 902, 58, 2, 1;
3, 849, 26, 2, 1;
1, 654, 74, 2, 1;
2, 139, 32, 2, 1;
4, 973, 14, 2, 1;
4, 608, 77, 2, 1;
1, 122, 50, 2, 1;
3, 299, 63, 2, 1;
1, 913, 90, 2, 1;
3, 580, 19, 2, 1;
1, 251, 74, 2, 1;
3, 878, 22, 2, 1;
1, 672, 51, 2, 1;
2, 159, 17, 2, 1;
2, 763, 36, 2, 1;
4, 600, 67, 2, 1;
3, 536, 17, 2, 1;
1, 554, 73, 2, 1;
4, 301, 74, 2, 1;
2, 94, 95, 2, 1;
1, 775, 39, 2, 1;
1, 208, 79, 2, 1;
4, 920, 80, 2, 1;
2, 818, 71, 2, 1;
3, 782, 66, 2, 1;
2, 486, 29, 2, 1;
2, 815, 93, 2, 1;
1, 795, 11, 2, 1;
3, 220, 30, 2, 1;
